"Analyst",""
"Date Started","3/15/2025 10:01 PM  GMT: 3/16/2025 5:01 AM"
"Worksheet","LC004003_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/15/2025","10:35:44 PM","PATRON",0.8831,"","mg/L",1.0
"3/15/2025","10:35:58 PM","BLANCO",0.0105,"","mg/L",28.6
"3/15/2025","10:36:08 PM","REAGENT BLANK",0.0000,"","mg/L",12.4
"3/15/2025","10:36:22 PM","LC004003-001",0.0313,"","mg/L",2.3
"3/15/2025","10:36:36 PM","LC004003-002",0.0243,"","mg/L",3.3
"3/15/2025","10:36:50 PM","LC004003-003",-0.0013,"","mg/L",32.1
"3/15/2025","10:37:04 PM","LC004003-004",0.0515,"","mg/L",2.0
"3/15/2025","10:37:18 PM","LC004003-005",0.0428,"","mg/L",0.6
"3/15/2025","10:37:34 PM","LC004003-006",0.0779,"","mg/L",1.6
"3/15/2025","10:39:28 PM","PATRON",0.8751,"","mg/L",0.9
"3/15/2025","10:39:48 PM","LC004003-007",0.0713,"","mg/L",1.8
"3/15/2025","10:40:02 PM","LC004003-008",0.2979,"","mg/L",0.0
"3/15/2025","10:40:16 PM","LC004003-009",0.0500,"","mg/L",1.3
"3/15/2025","10:40:30 PM","LC004003-010",0.0643,"","mg/L",1.1
"3/15/2025","10:40:42 PM","LC004003-011",0.0328,"","mg/L",6.1
"3/15/2025","10:40:56 PM","LC004003-012",0.2711,"","mg/L",0.9
"3/15/2025","10:42:54 PM","PATRON",0.8727,"","mg/L",1.3
"3/15/2025","10:43:16 PM","LC004003-013",0.0640,"","mg/L",1.9
"3/15/2025","10:43:30 PM","LC004003-014",0.0064,"","mg/L",11.0
"3/15/2025","10:43:38 PM","LC004003-015","OVER","R","mg/L",0.0
"3/15/2025","10:43:58 PM","LC004003-016",0.5399,"","mg/L",0.3
"3/15/2025","10:44:12 PM","LC004003-017",0.3472,"","mg/L",0.4
"3/15/2025","10:44:26 PM","LC004003-018",0.3413,"","mg/L",0.4
"3/15/2025","10:46:44 PM","LC004003-019",0.0322,"","mg/L",2.7
"3/15/2025","10:46:56 PM","LC004003-020",0.0900,"","mg/L",2.9
"3/15/2025","10:47:10 PM","LC004003-021",0.9334,"","mg/L",1.1
"3/15/2025","10:47:36 PM","BLANCO",0.0032,"","mg/L",36.3
"3/15/2025","10:47:46 PM","REAGENT BLANK",0.0000,"","mg/L",30.2
"3/15/2025","10:48:16 PM","PATRON",0.8829,"","mg/L",1.0
"3/15/2025","10:48:34 PM","PATRON",0.8778,"","mg/L",0.6
"3/15/2025","10:48:44 PM","PATRON",0.8789,"","mg/L",0.9
"3/15/2025","10:48:44 PM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"3/15/2025","10:50:52 PM","LC004003-015",2.1199,"","mg/L",0.8
"3/15/2025","10:50:52 PM","LC004003-016","","","mg/L",""
