Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.132
Cabeza puntual retorno,Au 242.80,0.129
Celda #(F1+F2),Au 242.80,0.125
Puntual Noroeste,Au 242.80,0.158
Tubo 3,Au 242.80,0.177
NE Tubo 2,Au 242.80,0.017
NE Tubo 4,Au 242.80,0.094
Especial 1,Au 242.80,0.036
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.043
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Barren Patios,Au 242.80,0.009
NE Tubo 1,Au 242.80,0.094
NE Tubo 5,Au 242.80,0.005
NE Tubo 6,Au 242.80,0.054
NE Tubo 7,Au 242.80,0.384
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.056
Celda #5-9,Au 242.80,0.043
