Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.188
Comp. Cola Columna,Untitled 000,1.392
Barren,Untitled 000,1.245
Cabeza puntual retorno,Untitled 000,2.182
Celda # 11-A,Untitled 000,0.433
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.035
Celda # 6-F2,Untitled 000,0.036
Celda #5-9,Untitled 000,1.497
Celda #(F1+F2),Untitled 000,2.444
NE Tubo 1,Untitled 000,0.052
NE Tubo 2,Untitled 000,0.758
NE Tubo 4,Untitled 000,3.592
NE Tubo 5,Untitled 000,3.309
NE Tubo 6,Untitled 000,2.180
NE Tubo 7,Untitled 000,0.750
Puntual Noroeste,Untitled 000,2.385
Barren Patios,Untitled 000,1.235
Tubo 3,Untitled 000,2.474
Especial 1,Untitled 000,1.004
Especial 2,Untitled 000,0.060
Especial 3,Untitled 000,0.972
Especial 4,Untitled 000,2.643
Especial 5,Untitled 000,0.399
Especial 6,Untitled 000,0.051
