Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.052
Cabeza puntual retorno,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.053
Puntual Noroeste,Au 242.80,0.044
Tubo 3,Au 242.80,0.053
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.03
Celda #5-9,Au 242.80,0.028
NE Tubo 1,Au 242.80,0.142
NE Tubo 2,Au 242.80,0.043
NE Tubo 4,Au 242.80,0.027
NE Tubo 5,Au 242.80,0.018
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.029
Barren Patios,Au 242.80,0.003
Especial 1,Au 242.80,0.023
Especial 2,Au 242.80,0.057
Especial 3,Au 242.80,0.011
Especial 4,Au 242.80,0.006
Especial 5,Au 242.80,0.065
Columna #1,Au 242.80,0.036
Columna #2,Au 242.80,0.024
Columna #3,Au 242.80,0.016
Columna #4,Au 242.80,0.009
Columna #5,Au 242.80,0.002
