Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.399
Cabeza puntual retorno,Untitled 000,0.398
Celda #(F1+F2),Untitled 000,0.413
Puntual Noroeste,Untitled 000,0.401
Tubo 3,Untitled 000,0.376
Comp. Cola Columna,Untitled 000,0.381
Barren,Untitled 000,0.393
Celda # 11-A,Untitled 000,0.528
Celda # 11-B,Untitled 000,0.042
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,0.306
NE Tubo 1,Untitled 000,0.030
NE Tubo 2,Untitled 000,0.287
NE Tubo 4,Untitled 000,0.099
NE Tubo 5,Untitled 000,0.045
NE Tubo 6,Untitled 000,0.021
NE Tubo 7,Untitled 000,0.312
Barren Patios,Untitled 000,0.284
Especial 1,Untitled 000,0.110
Especial 2,Untitled 000,0.061
Especial 3,Untitled 000,0.091
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.076
Columna #1,Untitled 000,0.392
Columna #2,Untitled 000,0.401
Columna #3,Untitled 000,0.389
Columna #4,Untitled 000,0.366
Columna #5,Untitled 000,0.329
