Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.106
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.105
Columna #1,Au 242.80,0.081
Columna #2,Au 242.80,0.043
Columna #3,Au 242.80,0.029
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.069
Celda #(F1+F2),Au 242.80,0.119
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.068
NE Tubo 4,Au 242.80,0.095
NE Tubo 5,Au 242.80,0.220
NE Tubo 6,Au 242.80,0.166
NE Tubo 7,Au 242.80,0.076
Puntual Noroeste,Au 242.80,0.118
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.112
Especial 1,Au 242.80,0.021
Especial 2,Au 242.80,0.069
Especial 3,Au 242.80,0.033
Especial 4,Au 242.80,0.103
Especial 5,Au 242.80,0.076
