Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.725
Comp. Cola Columna,Untitled 000,0.37
Barren,Untitled 000,0.375
Cabeza puntual retorno,Untitled 000,0.717
Celda # 11-A,Untitled 000,1.42
Celda # 11-B,Untitled 000,0.071
Celda # 11-C,Untitled 000,0.04
Celda # 6-F2,Untitled 000,0.629
Celda #5-9,Untitled 000,1.567
Celda #(F1+F2),Untitled 000,0.237
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.431
NE Tubo 4,Untitled 000,0.298
NE Tubo 5,Untitled 000,0.077
NE Tubo 6,Untitled 000,0.046
NE Tubo 7,Untitled 000,0.646
Puntual Noroeste,Untitled 000,0.248
Barren Patios,Untitled 000,0.442
Tubo 3,Untitled 000,0.15
Especial 1,Untitled 000,4.976
Especial 2,Untitled 000,0.194
Especial 3,Untitled 000,2.942
Especial 4,Untitled 000,5.263
Especial 6,Untitled 000,0.099
Especial 6,Untitled 000,0.033
