Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.113
Cabeza puntual retorno,Au 242.80,0.116
Celda #(F1+F2),Au 242.80,0.125
Puntual Noroeste,Au 242.80,0.154
Tubo 3,Au 242.80,0.164
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.056
Celda #5-9,Au 242.80,0.028
NE Tubo 1,Au 242.80,0.097
NE Tubo 2,Au 242.80,0.042
NE Tubo 4,Au 242.80,0.068
NE Tubo 5,Au 242.80,0.011
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.512
Barren Patios,Au 242.80,0.014
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.027
Especial 3,Au 242.80,0.01
Especial 4,Au 242.80,0.011
Especial 5,Au 242.80,0.034
