Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.378
Cabeza puntual retorno,Ag 328.07,0.386
Celda #(F1+F2),Ag 328.07,0.357
Puntual Noroeste,Ag 328.07,0.08
Tubo 3,Ag 328.07,0.142
NE Tubo 2,Ag 328.07,0.099
NE Tubo 4,Ag 328.07,0.058
Especial 1,Ag 328.07,0.649
Especial 2,Ag 328.07,0.047
Especial 3,Ag 328.07,0.055
Especial 4,Ag 328.07,0.04
Especial 5,Ag 328.07,0.341
Comp. Cola Columna,Ag 328.07,0.131
Barren,Ag 328.07,0.169
Barren Patios,Ag 328.07,0.14
NE Tubo 1,Ag 328.07,0.018
NE Tubo 5,Ag 328.07,0.022
NE Tubo 6,Ag 328.07,0.014
NE Tubo 7,Ag 328.07,0.101
Celda # 11-A,Ag 328.07,0.025
Celda # 11-B,Ag 328.07,0.016
Celda # 11-C,Ag 328.07,0.181
Celda # 6-F2,Ag 328.07,2.187
Celda #5-9,Ag 328.07,0.038
