Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.399
Comp. Cola Columna,Untitled 000,0.301
Barren,Untitled 000,0.321
Cabeza puntual retorno,Untitled 000,0.384
Celda # 11-A,Untitled 000,0.245
Celda # 11-B,Untitled 000,0.056
Celda # 11-C,Untitled 000,0.038
Celda # 6-F2,Untitled 000,0.254
Celda #5-9,Untitled 000,0.28
Celda #(F1+F2),Untitled 000,0.309
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.224
NE Tubo 4,Untitled 000,0.101
NE Tubo 5,Untitled 000,0.038
NE Tubo 6,Untitled 000,0.109
NE Tubo 7,Untitled 000,0.874
Puntual Noroeste,Untitled 000,0.294
BARREN PATIOS,Untitled 000,0.306
Tubo 3,Untitled 000,0.334
Especial 1,Untitled 000,0.992
Especial 2,Untitled 000,0.105
Especial 3,Untitled 000,0.279
Especial 4,Untitled 000,0.366
Especial 5,Untitled 000,0.161
Especial 6,Untitled 000,0.025
