Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.501
Cabeza puntual retorno,Untitled 000,0.432
Celda #(F1+F2),Untitled 000,0.477
Puntual Noroeste,Untitled 000,0.527
Tubo 3,Untitled 000,0.427
Comp. Cola Columna,Untitled 000,0.376
Barren,Untitled 000,0.332
Celda # 11-A,Untitled 000,0.052
Celda # 11-B,Untitled 000,0.118
Celda # 11-C,Untitled 000,0.033
Celda #5-9,Untitled 000,0.031
NE Tubo 1,Untitled 000,0.128
NE Tubo 2,Untitled 000,0.498
NE Tubo 4,Untitled 000,0.557
NE Tubo 5,Untitled 000,0.215
NE Tubo 6,Untitled 000,0.160
NE Tubo 7,Untitled 000,0.936
Barren Patios,Untitled 000,0.301
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.046
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.029
Columna #1,Untitled 000,0.505
Columna #2,Untitled 000,0.432
Columna #3,Untitled 000,0.408
Columna #4,Untitled 000,0.377
Columna #5,Untitled 000,0.332
