"Analista",""
"Fecha de inicio","24/01/2026 02:26 a. m.  GMT: 24/01/2026 09:26 a. m."
"Hoja de trabajo","LC006220"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"24/01/2026","02:55:44 a. m.","PATRON",0.8881,"","mg/L",0.6
"24/01/2026","02:56:00 a. m.","BLANCO",-0.0002,"","mg/L",">100"
"24/01/2026","02:56:12 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"24/01/2026","02:56:32 a. m.","LC006220-001",0.1827,"","mg/L",0.9
"24/01/2026","02:57:00 a. m.","LC006220-002",0.0041,"","mg/L",21.8
"24/01/2026","02:57:22 a. m.","LC006220-003",0.0536,"","mg/L",2.5
"24/01/2026","02:57:38 a. m.","LC006220-004",0.0486,"","mg/L",0.4
"24/01/2026","02:57:58 a. m.","LC006220-005",0.0092,"","mg/L",1.2
"24/01/2026","02:58:14 a. m.","LC006220-006",0.1356,"","mg/L",0.5
"24/01/2026","02:58:34 a. m.","PATRON",0.8942,"","mg/L",1.4
"24/01/2026","02:58:58 a. m.","LC006220-007",0.0806,"","mg/L",0.7
"24/01/2026","02:59:20 a. m.","LC006220-008",0.3060,"","mg/L",0.7
"24/01/2026","02:59:36 a. m.","LC006220-009",0.1404,"","mg/L",0.6
"24/01/2026","03:00:06 a. m.","LC006220-010",0.2396,"","mg/L",0.6
"24/01/2026","03:00:22 a. m.","LC006220-011",0.1481,"","mg/L",1.6
"24/01/2026","03:00:44 a. m.","LC006220-012",0.0106,"","mg/L",11.6
"24/01/2026","03:01:04 a. m.","PATRON",0.8997,"","mg/L",0.4
"24/01/2026","03:01:24 a. m.","LC006220-013",0.7835,"","mg/L",0.2
"24/01/2026","03:01:40 a. m.","LC006220-014",0.1226,"","mg/L",1.5
"24/01/2026","03:01:56 a. m.","PATRON",0.8903,"","mg/L",0.4
"24/01/2026","03:02:20 a. m.","BLANCO",0.0011,"","mg/L",">100"
"24/01/2026","03:02:36 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"24/01/2026","03:02:36 a. m.","BLANCO","","","mg/L",""
