Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.08
Cabeza puntual retorno,Au 242.80,0.078
Celda #(F1+F2),Au 242.80,0.088
Puntual Noroeste,Au 242.80,0.074
Tubo 3,Au 242.80,0.123
NE Tubo 2,Au 242.80,0.159
NE Tubo 4,Au 242.80,0.02
Especial 1,Au 242.80,0.122
Especial 2,Au 242.80,0.022
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.032
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.013
Barren Patios,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.006
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.039
Celda # 11-A,Au 242.80,0.012
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.009
Celda # 6-F2,Au 242.80,0.125
Celda #5-9,Au 242.80,0.02
