Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.885
Comp. Cola Columna,Untitled 000,0.813
Barren,Untitled 000,0.883
Cabeza puntual retorno,Untitled 000,0.885
Columna #1,Untitled 000,0.061
Celda # 11-A,Untitled 000,0.043
Celda # 11-B,Untitled 000,0.208
Celda # 11-C,Untitled 000,0.319
Celda #(F1+F2),Untitled 000,0.901
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.224
NE Tubo 4,Untitled 000,1.902
NE Tubo 5,Untitled 000,1.224
NE Tubo 6,Untitled 000,0.16
NE Tubo 7,Untitled 000,0.785
Puntual Noroeste,Untitled 000,0.898
Barren Patios,Untitled 000,0.882
Tubo 3,Untitled 000,0.622
Especial 1,Untitled 000,0.054
Especial 2,Untitled 000,0.039
Especial 3,Untitled 000,0.06
Especial 4,Untitled 000,0.064
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.026
Columna #1,Untitled 000,0.844
Columna #2,Untitled 000,0.846
Columna #3,Untitled 000,0.833
Columna #4,Untitled 000,0.8
Columna #5,Untitled 000,0.736
