Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.151
Cabeza puntual retorno,Untitled 000,0.155
Celda #(F1+F2),Untitled 000,0.163
Puntual Noroeste,Untitled 000,0.177
Tubo 3,Untitled 000,0.230
Comp. Cola Columna,Untitled 000,0.080
Barren,Untitled 000,0.091
Celda # 11-A,Untitled 000,0.043
Celda # 11-B,Untitled 000,0.082
Celda # 11-C,Untitled 000,0.248
Celda # 6-F2,Untitled 000,0.503
Celda #5-9,Untitled 000,0.057
NE Tubo 1,Untitled 000,0.021
NE Tubo 2,Untitled 000,0.031
NE Tubo 4,Untitled 000,0.151
NE Tubo 5,Untitled 000,0.042
NE Tubo 6,Untitled 000,0.161
NE Tubo 7,Untitled 000,0.107
Barren Patios,Untitled 000,0.085
Especial 1,Untitled 000,0.042
Especial 2,Untitled 000,0.024
Especial 3,Untitled 000,0.030
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.260
