Sample ID,Analyte Name,Reported Conc (Samp)
Celda # 11-B,Au 242.80,0.023
Barren,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.008
Celda #(F1+F2),Au 242.80,0.047
Especial 1,Au 242.80,0.074
Comp. Cola Columna,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.105
Celda #5-9,Au 242.80,0.084
NE Tubo 2,Au 242.80,0.073
Comp. Cabeza Columna,Au 242.80,0.057
Cabeza puntual retorno,Au 242.80,0.053
NE Tubo 1,Au 242.80,0.01
NE Tubo 4,Au 242.80,0.033
NE Tubo 7,Au 242.80,0.033
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.048
Especial 1,Au 242.80,0.074
Especial 2,Au 242.80,0.073
Especial 3,Au 242.80,0.083
Especial 4,Au 242.80,0.032
Especial 5,Au 242.80,0.089
NE Tubo 6,Au 242.80,0.003
Barren Patios,Au 242.80,0.004
Especial 6,Au 242.80,0.001
NE Tubo 5,Au 242.80,0.013
