Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.15
Cabeza puntual retorno,Au 242.80,0.151
Celda #(F1+F2),Au 242.80,0.146
Puntual Noroeste,Au 242.80,0.184
Tubo 3,Au 242.80,0.079
NE Tubo 2,Au 242.80,0.072
NE Tubo 4,Au 242.80,0.304
Especial 1,Au 242.80,0.046
Especial 2,Au 242.80,0.053
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.02
Especial 5,Au 242.80,0.075
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.016
Barren Patios,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.024
NE Tubo 5,Au 242.80,0.351
NE Tubo 6,Au 242.80,0.376
NE Tubo 7,Au 242.80,0.232
Celda # 11-A,Au 242.80,0.033
Celda # 11-B,Au 242.80,0.011
Celda # 11-C,Au 242.80,0.188
Celda # 6-F2,Au 242.80,0.054
Celda #5-9,Au 242.80,0.109
