Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.289
Comp. Cola Columna,Untitled 000,0.58
Barren,Untitled 000,0.505
Cabeza puntual retorno,Untitled 000,1.194
Celda # 11-A,Untitled 000,0.697
Celda # 11-B,Untitled 000,1.294
Celda # 11-C,Untitled 000,0.721
Celda #5-9,Untitled 000,0.785
Celda #(F1+F2),Untitled 000,1.291
NE Tubo 1,Untitled 000,0.058
NE Tubo 2,Untitled 000,0.897
NE Tubo 4,Untitled 000,2.009
NE Tubo 5,Untitled 000,2.919
NE Tubo 6,Untitled 000,1.811
NE Tubo 7,Untitled 000,1.56
Puntual Noroeste,Untitled 000,1.177
Barren Patios,Untitled 000,0.426
Tubo 3,Untitled 000,0.349
Especial 1,Untitled 000,0.348
Especial 2,Untitled 000,0.126
Especial 3,Untitled 000,1.149
Especial 4,Untitled 000,0.652
Especial 5,Untitled 000,0.11
Especial 6,Untitled 000,0.02
Columna #1,Untitled 000,1.075
Columna #2,Untitled 000,0.956
Columna #3,Untitled 000,0.846
Columna #4,Untitled 000,0.73
Columna #5,Untitled 000,0.416
