"Analyst",""
"Date Started","9/13/2025 1:34 AM  GMT: 9/13/2025 8:34 AM"
"Worksheet","LC005344_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/13/2025","1:44:08 AM","PATRON",0.8765,"","mg/L",1.0
"9/13/2025","1:44:20 AM","BLANCO",0.0046,"","mg/L",13.4
"9/13/2025","1:44:28 AM","REAGENT BLANK",0.0000,"","mg/L",52.0
"9/13/2025","1:44:40 AM","LC005344-001",0.8437,"","mg/L",0.5
"9/13/2025","1:44:50 AM","LC005344-002",0.4383,"","mg/L",0.5
"9/13/2025","1:45:02 AM","LC005344-003",0.3595,"","mg/L",1.0
"9/13/2025","1:45:10 AM","LC005344-004",0.3594,"","mg/L",0.7
"9/13/2025","1:45:20 AM","LC005344-005",0.2987,"","mg/L",0.7
"9/13/2025","1:45:30 AM","LC005344-006",0.1018,"","mg/L",2.0
"9/13/2025","1:48:06 AM","PATRON",0.8773,"","mg/L",1.7
"9/13/2025","1:48:22 AM","LC005344-007",0.1127,"","mg/L",0.5
"9/13/2025","1:48:34 AM","LC005344-008",0.0786,"","mg/L",1.3
"9/13/2025","1:48:42 AM","LC005344-009",0.4778,"","mg/L",0.3
"9/13/2025","1:48:52 AM","LC005344-010",0.1216,"","mg/L",0.6
"9/13/2025","1:49:02 AM","LC005344-011",0.1319,"","mg/L",0.8
"9/13/2025","1:49:12 AM","LC005344-012",-0.0008,"","mg/L",">100"
"9/13/2025","1:54:40 AM","PATRON",0.8967,"","mg/L",0.7
"9/13/2025","1:54:58 AM","LC005344-013",0.1543,"","mg/L",1.1
"9/13/2025","1:55:06 AM","LC005344-014",0.1290,"","mg/L",1.1
"9/13/2025","1:55:16 AM","LC005344-015",-0.0001,"","mg/L",">100"
"9/13/2025","1:55:28 AM","LC005344-016",0.2974,"","mg/L",1.0
"9/13/2025","1:55:36 AM","LC005344-017",0.0715,"","mg/L",1.3
"9/13/2025","1:55:36 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

