Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.413
Comp. Cola Columna,Untitled 000,1.468
Barren,Untitled 000,1.231
Cabeza puntual retorno,Untitled 000,2.399
Columna #1,Untitled 000,2.222
Columna #2,Untitled 000,2.062
Columna #3,Untitled 000,1.863
Columna #4,Untitled 000,1.679
Columna #5,Untitled 000,1.452
Celda # 11-A,Untitled 000,5.491
Celda # 11-B,Untitled 000,7.894
Celda # 11-C,Untitled 000,1.123
Celda #5-9,Untitled 000,0.048
Celda #(F1+F2),Untitled 000,1.623
NE Tubo 1,Untitled 000,1.509
NE Tubo 2,Untitled 000,0.785
NE Tubo 4,Untitled 000,2.036
NE Tubo 5,Untitled 000,1.559
NE Tubo 6,Untitled 000,0.29
NE Tubo 7,Untitled 000,1.422
Puntual Noroeste,Untitled 000,1.203
Barren Patios,Untitled 000,1.221
Tubo 3,Untitled 000,1.101
Especial 1,Untitled 000,0.064
Especial 2,Untitled 000,0.071
Especial 3,Untitled 000,0.173
Especial 4,Untitled 000,0.097
Especial 5,Untitled 000,0.066
