"Analista",""
"Fecha de inicio","15/12/2025 02:45 a. m.  GMT: 15/12/2025 09:45 a. m."
"Hoja de trabajo","LC005999_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"15/12/2025","02:47:58 a. m.","PATRON",1.0563,"","mg/L",0.8
"15/12/2025","02:48:08 a. m.","BLANCO",0.0045,"","mg/L",46.3
"15/12/2025","02:48:18 a. m.","REAGENT BLANK",0.0000,"","mg/L",8.8
"15/12/2025","02:48:30 a. m.","LC005999-001",0.1388,"","mg/L",0.8
"15/12/2025","02:48:40 a. m.","LC005999-002",0.1180,"","mg/L",1.0
"15/12/2025","02:48:50 a. m.","LC005999-003",0.0750,"","mg/L",3.7
"15/12/2025","02:49:00 a. m.","LC005999-004",0.1070,"","mg/L",1.7
"15/12/2025","02:49:08 a. m.","LC005999-005",0.1260,"","mg/L",1.3
"15/12/2025","02:49:20 a. m.","LC005999-006",0.4693,"","mg/L",0.3
"15/12/2025","02:49:30 a. m.","PATRON",1.0530,"","mg/L",1.0
"15/12/2025","02:49:40 a. m.","LC005999-007",0.0143,"","mg/L",7.0
"15/12/2025","02:49:50 a. m.","LC005999-008",0.1260,"","mg/L",0.8
"15/12/2025","02:50:00 a. m.","LC005999-009",0.0985,"","mg/L",0.9
"15/12/2025","02:50:10 a. m.","LC005999-010",0.0457,"","mg/L",2.7
"15/12/2025","02:50:20 a. m.","LC005999-011",0.0491,"","mg/L",3.3
"15/12/2025","02:50:30 a. m.","LC005999-012",0.0378,"","mg/L",2.7
"15/12/2025","02:50:40 a. m.","PATRON",1.0519,"","mg/L",0.5
"15/12/2025","02:50:52 a. m.","LC005999-013",0.0702,"","mg/L",1.7
"15/12/2025","02:51:02 a. m.","LC005999-014",0.0061,"","mg/L",21.3
"15/12/2025","02:51:12 a. m.","LC005999-015",0.0225,"","mg/L",6.6
"15/12/2025","02:51:24 a. m.","LC005999-016",0.0722,"","mg/L",1.2
"15/12/2025","02:51:34 a. m.","LC005999-017",0.0758,"","mg/L",1.7
"15/12/2025","02:51:46 a. m.","LC005999-018",0.1413,"","mg/L",1.3
"15/12/2025","02:51:56 a. m.","PATRON",1.0480,"","mg/L",0.6
"15/12/2025","02:52:08 a. m.","LC005999-019",0.1977,"","mg/L",0.7
"15/12/2025","02:52:18 a. m.","LC005999-020",0.0043,"","mg/L",34.5
"15/12/2025","02:52:28 a. m.","LC005999-021",0.1990,"","mg/L",0.8
"15/12/2025","02:52:28 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

