Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.161
Cabeza puntual retorno,Au 242.80,0.162
Celda #(F1+F2),Au 242.80,0.157
Puntual Noroeste,Au 242.80,0.205
Tubo 3,Au 242.80,0.157
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.027
Celda # 11-B,Au 242.80,0.010
Celda # 11-C,Au 242.80,0.014
Celda # 6-F2,Au 242.80,0.127
Celda #5-9,Au 242.80,0.051
NE Tubo 1,Au 242.80,0.161
NE Tubo 2,Au 242.80,0.089
NE Tubo 4,Au 242.80,0.130
NE Tubo 5,Au 242.80,0.007
NE Tubo 6,Au 242.80,0.017
NE Tubo 7,Au 242.80,0.855
Barren Patios,Au 242.80,0.013
Especial 1,Au 242.80,0.113
Especial 2,Au 242.80,0.052
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.048
