Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.07
Cabeza puntual retorno,Au 242.80,0.067
Celda #(F1+F2),Au 242.80,0.048
Puntual Noroeste,Au 242.80,0.059
Tubo 3,Au 242.80,0.065
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.017
Celda # 11-A,Au 242.80,0.069
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.021
Celda #5-9,Au 242.80,0.042
NE Tubo 1,Au 242.80,0.017
NE Tubo 2,Au 242.80,0.027
NE Tubo 4,Au 242.80,0.031
NE Tubo 5,Au 242.80,0.04
NE Tubo 6,Au 242.80,0.105
NE Tubo 7,Au 242.80,0.075
Barren Patios,Au 242.80,0.019
Especial 1,Au 242.80,0.215
Especial 2,Au 242.80,0.251
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.033
Especial 5,Au 242.80,0.182
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.048
Columna #3,Au 242.80,0.039
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.015
