Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.354
Comp. Cola Columna,Untitled 000,1.160
Barren,Untitled 000,1.190
Cabeza puntual retorno,Untitled 000,1.386
Celda # 11-A,Untitled 000,0.043
Celda # 11-B,Untitled 000,0.051
Celda # 11-C,Untitled 000,0.900
Celda # 6-F2,Untitled 000,0.034
Celda #5-9,Untitled 000,2.699
Celda #(F1+F2),Untitled 000,1.422
NE Tubo 1,Untitled 000,0.223
NE Tubo 2,Untitled 000,0.132
NE Tubo 4,Untitled 000,0.066
NE Tubo 5,Untitled 000,0.214
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.359
Puntual Noroeste,Untitled 000,1.315
Barren Patios,Untitled 000,0.917
Tubo 3,Untitled 000,2.018
Especial 1,Untitled 000,0.987
Especial 2,Untitled 000,1.098
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.029
Especial 5,Untitled 000,0.872
Especial 6,Untitled 000,0.013
