Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.881
Comp. Cola Columna,Untitled 000,0.461
Barren,Untitled 000,0.434
Cabeza puntual retorno,Untitled 000,0.905
Celda # 11-A,Untitled 000,0.096
Celda # 11-B,Untitled 000,0.074
Celda # 11-C,Untitled 000,0.039
Celda # 6-F2,Untitled 000,0.094
Celda #5-9,Untitled 000,0.035
Celda #(F1+F2),Untitled 000,0.743
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.433
NE Tubo 4,Untitled 000,0.717
NE Tubo 5,Untitled 000,0.304
NE Tubo 6,Untitled 000,0.318
NE Tubo 7,Untitled 000,1.097
Puntual Noroeste,Untitled 000,0.916
Barren Patios,Untitled 000,0.384
Tubo 3,Untitled 000,1.343
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.055
Especial 3,Untitled 000,0.157
Especial 4,Untitled 000,0.27
Especial 5,Untitled 000,0.05
Especial 6,Untitled 000,0.092
