Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.442
Cabeza puntual retorno,Untitled 000,0.428
Celda #(F1+F2),Untitled 000,0.472
Puntual Noroeste,Untitled 000,0.508
Tubo 3,Untitled 000,0.763
NE Tubo 2,Untitled 000,0.196
NE Tubo 4,Untitled 000,1.098
Especial 1,Untitled 000,0.033
Especial 2,Untitled 000,0.029
Especial 3,Untitled 000,1.264
Especial 4,Untitled 000,1.315
Especial 5,Untitled 000,0.045
Columna #1,Untitled 000,0.401
Columna #2,Untitled 000,0.379
Columna #3,Untitled 000,0.354
Columna #4,Untitled 000,0.326
Columna #5,Untitled 000,0.267
Comp. Cola Columna,Untitled 000,0.306
Barren,Untitled 000,0.303
Barren Patios,Untitled 000,0.266
NE Tubo 1,Untitled 000,0.021
NE Tubo 5,Untitled 000,0.129
NE Tubo 6,Untitled 000,0.061
NE Tubo 7,Untitled 000,0.267
Celda # 11-A,Untitled 000,0.088
Celda # 11-B,Untitled 000,0.035
Celda # 11-C,Untitled 000,0.037
Celda #5-9,Untitled 000,0.125
