Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.376
Comp. Cola Columna,Untitled 000,0.983
Barren,Untitled 000,0.861
Cabeza puntual retorno,Untitled 000,2.339
Celda # 11-A,Untitled 000,2.374
Celda # 11-B,Untitled 000,0.155
Celda # 11-C,Untitled 000,6.063
Celda # 6-F2,Untitled 000,6.199
Celda #5-9,Untitled 000,0.038
Celda #(F1+F2),Untitled 000,1.803
NE Tubo 1,Untitled 000,6.382
NE Tubo 2,Untitled 000,0.688
NE Tubo 4,Untitled 000,1.452
NE Tubo 5,Untitled 000,0.557
NE Tubo 6,Untitled 000,0.2
NE Tubo 7,Untitled 000,1.473
Puntual Noroeste,Untitled 000,1.485
Barren Patios,Untitled 000,0.893
Tubo 3,Untitled 000,2.614
Especial 1,Untitled 000,0.094
Especial 2,Untitled 000,0.051
Especial 3,Untitled 000,0.096
Especial 4,Untitled 000,0.09
Especial 5,Untitled 000,0.048
Especial 6,Untitled 000,0.026
