Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.065
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.053
Puntual Noroeste,Au 242.80,0.049
Tubo 3,Au 242.80,0.055
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.05
Celda # 11-B,Au 242.80,0.048
Celda # 11-C,Au 242.80,0.073
Celda # 6-F2,Au 242.80,0.055
Celda #5-9,Au 242.80,0.257
NE Tubo 1,Au 242.80,0.039
NE Tubo 2,Au 242.80,0.042
NE Tubo 4,Au 242.80,0.045
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.066
NE Tubo 7,Au 242.80,0.058
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.119
Especial 2,Au 242.80,0.109
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.052
Especial 5,Au 242.80,0.088
