Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.145
Cabeza puntual retorno,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.055
Celda # 11-B,Au 242.80,0.121
Celda # 11-C,Au 242.80,0.069
Celda # 6-F2,Au 242.80,0.043
Celda #5-9,Au 242.80,0.039
Celda #(F1+F2),Au 242.80,0.147
NE Tubo 2,Au 242.80,0.097
NE Tubo 4,Au 242.80,0.118
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.031
NE Tubo 7,Au 242.80,0.146
Puntual Noroeste,Au 242.80,0.155
Tubo 3,Au 242.80,0.192
Especial 1,Au 242.80,0.117
Especial 2,Au 242.80,0.089
Especial 3,Au 242.80,0.017
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.061
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.004
Barren Patios,Au 242.80,0.016
