Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.104
Comp. Cola Columna,Untitled 000,0.658
Barren,Untitled 000,0.652
Cabeza puntual retorno,Untitled 000,1.088
Celda # 11-A,Untitled 000,2.348
Celda # 11-B,Untitled 000,1.889
Celda # 11-C,Untitled 000,0.067
Celda # 6-F2,Untitled 000,0.13
Celda #5-9,Untitled 000,0.035
Celda #(F1+F2),Untitled 000,0.986
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,1.346
NE Tubo 4,Untitled 000,0.857
NE Tubo 5,Untitled 000,0.686
NE Tubo 6,Untitled 000,1.119
NE Tubo 7,Untitled 000,0.483
Puntual Noroeste,Untitled 000,0.944
Barren Patios,Untitled 000,0.562
Tubo 3,Untitled 000,0.845
Especial 1,Untitled 000,0.098
Especial 2,Untitled 000,0.067
Especial 3,Untitled 000,2.997
Especial 4,Untitled 000,2.685
Especial 5,Untitled 000,0.068
