Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.999
Comp. Cola Columna,Untitled 000,0.617
Barren,Untitled 000,0.643
Cabeza puntual retorno,Untitled 000,0.975
Celda # 11-A,Untitled 000,2.657
Celda # 11-B,Untitled 000,0.083
Celda # 11-C,Untitled 000,0.044
Celda #5-9,Untitled 000,0.028
Celda #(F1+F2),Untitled 000,0.862
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.361
NE Tubo 4,Untitled 000,0.294
NE Tubo 5,Untitled 000,0.158
NE Tubo 6,Untitled 000,0.369
NE Tubo 7,Untitled 000,0.255
Puntual Noroeste,Untitled 000,0.840
Barren Patios,Untitled 000,0.537
Tubo 3,Untitled 000,2.174
Especial 1,Untitled 000,0.086
Especial 2,Untitled 000,0.055
Especial 3,Untitled 000,2.876
Especial 4,Untitled 000,2.691
Especial 5,Untitled 000,0.088
