Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.368
Cabeza puntual retorno,Untitled 000,0.367
Celda #(F1+F2),Untitled 000,0.44
Puntual Noroeste,Untitled 000,0.414
Tubo 3,Untitled 000,0.889
NE Tubo 2,Untitled 000,0.106
NE Tubo 4,Untitled 000,0.027
Especial 1,Untitled 000,0.684
Especial 2,Untitled 000,0.085
Especial 3,Untitled 000,0.03
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.196
Comp. Cola Columna,Untitled 000,0.211
Barren,Untitled 000,0.236
Barren Patios,Untitled 000,0.263
NE Tubo 1,Untitled 000,0.021
NE Tubo 5,Untitled 000,0.02
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.103
Celda # 11-A,Untitled 000,0.026
Celda # 11-B,Untitled 000,0.044
Celda # 11-C,Untitled 000,0.022
Celda # 6-F2,Untitled 000,0.256
Celda #5-9,Untitled 000,0.193
