Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.747
Comp. Cola Columna,Untitled 000,0.553
Barren,Untitled 000,0.624
Cabeza puntual retorno,Untitled 000,0.735
Columna #1,Untitled 000,0.699
Columna #2,Untitled 000,0.69
Columna #3,Untitled 000,0.689
Columna #4,Untitled 000,0.664
Columna #5,Untitled 000,0.631
Celda # 11-A,Untitled 000,0.679
Celda # 11-B,Untitled 000,0.071
Celda # 11-C,Untitled 000,0.039
Celda #5-9,Untitled 000,0.829
Celda #(F1+F2),Untitled 000,0.472
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.135
NE Tubo 4,Untitled 000,0.178
NE Tubo 5,Untitled 000,0.609
NE Tubo 6,Untitled 000,1.735
NE Tubo 7,Untitled 000,1.086
Barren Patios,Untitled 000,0.54
Puntual Noroeste,Untitled 000,0.448
Tubo 3,Untitled 000,0.503
Especial 1,Untitled 000,2.388
Especial 2,Untitled 000,0.324
Especial 3,Untitled 000,0.15
Especial 4,Untitled 000,0.47
Especial 5,Untitled 000,0.716
Especial 6,Untitled 000,0.029
