Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.366
Comp. Cola Columna,Untitled 000,0.265
Barren,Untitled 000,0.245
Cabeza puntual retorno,Untitled 000,0.369
Columna #1,Untitled 000,0.334
Columna #2,Untitled 000,0.326
Columna #3,Untitled 000,0.311
Columna #4,Untitled 000,0.28
Columna #5,Untitled 000,0.235
Celda # 11-A,Untitled 000,0.715
Celda # 11-B,Untitled 000,0.11
Celda # 11-C,Untitled 000,0.051
Celda #5-9,Untitled 000,0.341
Celda #(F1+F2),Untitled 000,0.354
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.529
NE Tubo 4,Untitled 000,0.676
NE Tubo 5,Untitled 000,0.458
NE Tubo 6,Untitled 000,0.666
NE Tubo 7,Untitled 000,0.199
Puntual Noroeste,Untitled 000,0.412
Tubo 3,Untitled 000,0.337
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.063
Especial 3,Untitled 000,0.029
Especial 4,Untitled 000,0.087
Especial 5,Untitled 000,0.059
Barren Patios,Untitled 000,0.225
