"Analista","samuel"
"Fecha de inicio","10/22/2023 3:26 AM  GMT: 10/22/2023 10:26 AM"
"Hoja de trabajo","LC001452_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/22/2023","4:12:06 AM","PATRON",0.9163,"","mg/L"
"10/22/2023","4:12:26 AM","BLANCO",0.0340,"","mg/L"
"10/22/2023","4:12:36 AM","BLANCO REACTIVO REAG",0.0382,"","mg/L"
"10/22/2023","4:12:46 AM","LC001452-001","OVER","R","mg/L"
"10/22/2023","4:12:52 AM","LC001452-002","OVER","R","mg/L"
"10/22/2023","4:13:04 AM","LC001452-003","OVER","R","mg/L"
"10/22/2023","4:13:24 AM","LC001452-004",0.0124,"","mg/L"
"10/22/2023","4:13:34 AM","LC001452-005",1.2515,"","mg/L"
"10/22/2023","4:13:42 AM","LC001452-006","OVER","R","mg/L"
"10/22/2023","4:14:24 AM","PATRON",0.9053,"","mg/L"
"10/22/2023","4:14:32 AM","LC001452-007","OVER","R","mg/L"
"10/22/2023","4:14:44 AM","LC001452-008",0.0132,"","mg/L"
"10/22/2023","4:14:56 AM","LC001452-009",0.6653,"","mg/L"
"10/22/2023","4:15:06 AM","LC001452-010",0.2958,"","mg/L"
"10/22/2023","4:15:18 AM","LC001452-011",0.3742,"","mg/L"
"10/22/2023","4:15:32 AM","LC001452-012",0.2018,"","mg/L"
"10/22/2023","4:15:52 AM","PATRON",0.9052,"","mg/L"
"10/22/2023","4:16:06 AM","LC001452-013",0.9501,"","mg/L"
"10/22/2023","4:16:16 AM","LC001452-014",0.2367,"","mg/L"
"10/22/2023","4:16:28 AM","LC001452-015",0.3170,"","mg/L"
"10/22/2023","4:16:42 AM","LC001452-016",0.5878,"","mg/L"
"10/22/2023","4:16:56 AM","LC001452-017",0.3266,"","mg/L"
"10/22/2023","4:17:10 AM","LC001452-018",0.0842,"","mg/L"
"10/22/2023","4:17:26 AM","PATRON",0.9035,"","mg/L"
"10/22/2023","4:17:40 AM","LC001452-019",0.2431,"","mg/L"
"10/22/2023","4:17:52 AM","LC001452-020",0.5199,"","mg/L"
"10/22/2023","4:18:04 AM","LC001452-021",0.8924,"","mg/L"
"10/22/2023","4:18:18 AM","LC001452-022",0.1277,"","mg/L"
"10/22/2023","4:18:30 AM","LC001452-023",0.4516,"","mg/L"
"10/22/2023","4:18:44 AM","LC001452-024",0.9590,"","mg/L"
"10/22/2023","4:19:12 AM","PATRON",0.9163,"","mg/L"
"10/22/2023","4:19:12 AM","PATRON","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/22/2023","4:33:46 AM","BLANCO","","","mg/L"
"10/22/2023","4:35:24 AM","LC001452-001",3.7984,"","mg/L"
"10/22/2023","4:35:36 AM","LC001452-002",2.7140,"","mg/L"
"10/22/2023","4:35:48 AM","LC001452-003",1.9417,"","mg/L"
"10/22/2023","4:36:02 AM","LC001452-006",2.2679,"","mg/L"
"10/22/2023","4:36:22 AM","LC001452-007",3.5422,"","mg/L"
"10/22/2023","4:36:22 AM","PATRON","","","mg/L"
