Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.105
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.002
Cabeza puntual retorno,Au 242.80,0.102
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.026
Celda #5-9,Au 242.80,0.064
Celda #(F1+F2),Au 242.80,0.119
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.071
NE Tubo 4,Au 242.80,0.081
NE Tubo 5,Au 242.80,0.263
NE Tubo 6,Au 242.80,0.164
NE Tubo 7,Au 242.80,0.089
Puntual Noroeste,Au 242.80,0.114
Barren Patios,Au 242.80,0.001
Tubo 3,Au 242.80,0.126
Especial 1,Au 242.80,0.024
Especial 2,Au 242.80,0.078
Especial 3,Au 242.80,0.042
Especial 4,Au 242.80,0.108
Especial 5,Au 242.80,0.081
Especial 6,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.009
