"Analista",""
"Fecha de inicio","09/01/2026 05:18 a. m.  GMT: 09/01/2026 12:18 p. m."
"Hoja de trabajo","EXP000195_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"09/01/2026","05:29:10 a. m.","PATRON",0.9122,"","mg/L",0.7
"09/01/2026","05:29:24 a. m.","BLANCO",0.0072,"","mg/L",81.5
"09/01/2026","05:29:32 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"09/01/2026","05:29:44 a. m.","EXP000195-001",0.2576,"","mg/L",0.8
"09/01/2026","05:29:54 a. m.","EXP000195-002",0.0017,"","mg/L",48.9
"09/01/2026","05:30:04 a. m.","EXP000195-003",0.0909,"","mg/L",1.1
"09/01/2026","05:30:14 a. m.","EXP000195-004",0.0910,"","mg/L",0.6
"09/01/2026","05:30:24 a. m.","EXP000195-005",0.4592,"","mg/L",0.4
"09/01/2026","05:30:34 a. m.","EXP000195-006",0.0617,"","mg/L",0.9
"09/01/2026","05:30:46 a. m.","PATRON",0.9080,"","mg/L",0.9
"09/01/2026","05:30:58 a. m.","EXP000195-007",0.1197,"","mg/L",0.3
"09/01/2026","05:31:08 a. m.","EXP000195-008",0.1339,"","mg/L",0.9
"09/01/2026","05:31:18 a. m.","EXP000195-009",0.0963,"","mg/L",2.2
"09/01/2026","05:31:28 a. m.","EXP000195-010",0.0431,"","mg/L",2.2
"09/01/2026","05:31:38 a. m.","EXP000195-011",-0.0007,"","mg/L",">100"
"09/01/2026","05:31:50 a. m.","EXP000195-012",0.1065,"","mg/L",0.8
"09/01/2026","05:32:02 a. m.","PATRON",0.8972,"","mg/L",0.6
"09/01/2026","05:32:12 a. m.","EXP000195-013",0.1207,"","mg/L",0.6
"09/01/2026","05:32:22 a. m.","EXP000195-014",0.8125,"","mg/L",0.7
"09/01/2026","05:32:32 a. m.","EXP000195-015",0.0566,"","mg/L",0.8
"09/01/2026","05:32:32 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

