"Analista","JGS"
"Fecha de inicio","11:17 p. m. 09/02/2023"
"Hoja de trabajo","Sa000312_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0140,"","mg/L",0.6,0.1215,0.1211,0.1224,0.1209
"Ag","BLANCO",0.0017,"","mg/L",65.2,0.0002,0.0002,0.0004,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",36.6,0.0003,0.0002,0.0004,0.0003
"Ag","SA000312-001",25.9675,"","mg/L",0.4,0.1245,0.1238,0.1248,0.1248
"Ag","SA000312-002",27.2009,"","mg/L",0.4,0.1315,0.1309,0.1317,0.1317
"Ag","SA000312-003",0.0593,"","mg/L",">100",0.0003,0.0007,0.0000,0.0002
"Ag","SA000312-004",4.1298,"","mg/L",1.6,0.0206,0.0210,0.0205,0.0203
"Ag","SA000312-005",4.3355,"","mg/L",2.2,0.0215,0.0217,0.0209,0.0218
"Ag","PATRON",1.0069,"","mg/L",0.8,0.1206,0.1195,0.1210,0.1214
"Ag","SA000312-006",0.1292,"","mg/L",47.9,0.0006,0.0003,0.0006,0.0009
"Ag","SA000312-007",16.1995,"","mg/L",0.8,0.0785,0.0777,0.0790,0.0787
"Ag","PATRON",0.9992,"","mg/L",0.6,0.1197,0.1189,0.1199,0.1203
"Ag","BLANCO",-0.0011,"","mg/L",">100",-0.0001,0.0001,-0.0002,-0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",61.1,0.0003,0.0005,0.0003,0.0001
