Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.071
Cabeza puntual retorno,Au 242.80,0.068
Celda # 11-A,Au 242.80,0.069
Celda # 6-F2,Au 242.80,0.115
Celda #5-9,Au 242.80,0.04
Celda #(F1+F2),Au 242.80,0.044
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.033
NE Tubo 5,Au 242.80,0.032
NE Tubo 6,Au 242.80,0.114
NE Tubo 7,Au 242.80,0.073
Puntual Noroeste,Au 242.80,0.055
Tubo 3,Au 242.80,0.066
Especial 1,Au 242.80,0.24
Especial 2,Au 242.80,0.284
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.039
Especial 5,Au 242.80,0.193
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.003
Barren Patios,Au 242.80,0.009
