Analista,JGS,,,,,,,,,
Fecha de inicio,31/01/2023 05:59 p. m.  GMT: 31/01/2023 11:59 p. m.,,,,,,,,,
Hoja de trabajo,SA000209-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5042,,mg/L,2.1,0.0148,-0.0028,0.0145,0.0147,0.0151
,BLANCO,0.0017,,mg/L,>100,0,-0.0001,0.0002,0,0
,BLANCO REACTIVO,0,,mg/L,12.2,0.0016,-0.0019,0.0016,0.0014,0.0018
,SA000194-006,0.0903,,mg/L,6.3,0.0113,-0.0031,0.0121,0.011,0.0108
,SA000194-007,0.0959,,mg/L,2.2,0.012,-0.0029,0.0118,0.0123,0.0121
,SA000194-008,2.1508,,mg/L,1.4,0.2699,-0.0024,0.2668,0.2688,0.274
,SA000194-009,0.8953,,mg/L,1,0.1115,-0.0029,0.1102,0.1123,0.112
,SA000194-010,0.0598,,mg/L,3.5,0.0075,-0.0032,0.0075,0.0072,0.0078
,PATRON,0.5078,,mg/L,0.6,0.0149,-0.0039,0.015,0.0148,0.0148
,SA000194-012,0.198,,mg/L,2.2,0.025,-0.0044,0.0256,0.0246,0.0247
,SA000194-014,0.1095,,mg/L,1.3,0.0137,-0.0041,0.0139,0.0136,0.0137
,SA000195-004,0.0573,,mg/L,6.1,0.0072,-0.004,0.0067,0.0073,0.0076
,SA000195-005,0.0592,,mg/L,4.4,0.0074,-0.0046,0.0073,0.0072,0.0078
,SA000195-006,0.0829,,mg/L,1.4,0.0104,-0.0043,0.0106,0.0103,0.0104
,PATRON,0.5109,,mg/L,3.9,0.015,-0.0052,0.0143,0.0155,0.015
,BLANCO,0.0028,,mg/L,>100,0.0001,-0.0051,0.0001,0.0006,-0.0004
,BLANCO REACTIVO,0,,mg/L,19.3,0.0024,-0.0028,0.002,0.0029,0.0025
,SA000195-007,0.0847,,mg/L,2.7,0.0106,-0.0058,0.0108,0.0108,0.0103
,SA000195-008,0.0054,,mg/L,56.2,0.0007,-0.0054,0.0008,0.0002,0.001
,SA000195-009,0.0403,,mg/L,3.2,0.0051,-0.0054,0.0052,0.0051,0.0049
,SA000195-010,0.1607,,mg/L,2.8,0.0202,-0.0058,0.0198,0.02,0.0209
,SA000195-011,0.4601,,mg/L,0.9,0.0583,-0.0052,0.0581,0.0589,0.058
,PATRON,0.5143,,mg/L,2.6,0.0151,-0.0056,0.0146,0.0153,0.0153
,SA000196-011,0.0211,,mg/L,19.3,0.0026,-0.0057,0.0032,0.0022,0.0025
,SA000196-013,3.5413,,mg/L,1.2,0.0448,-0.0064,0.0442,0.0451,0.0451
,SA000196-014,0.0717,,mg/L,3.5,0.009,-0.0055,0.0089,0.0087,0.0093
,SA000196-015,0.0061,,mg/L,37.6,0.0008,-0.0054,0.0007,0.0005,0.0011
,SA000196-016,0.1568,,mg/L,2.2,0.0197,-0.0054,0.0201,0.0193,0.0198
,PATRON,0.5127,,mg/L,2.6,0.015,-0.0057,0.0154,0.0146,0.015
,BLANCO,0.0021,,mg/L,50.1,0.0001,-0.0054,0.0001,0,0.0001
,BLANCO REACTIVO,0,,mg/L,4.8,0.0033,-0.004,0.0034,0.0034,0.0032
,SA000196-017,0.1334,,mg/L,1.6,0.0167,-0.0061,0.0167,0.017,0.0165
,SA000196-018,0.1396,,mg/L,1.4,0.0176,-0.0058,0.0173,0.0178,0.0177
,SA000196-028,0.199,,mg/L,1.8,0.0251,-0.006,0.0254,0.0246,0.0252
,SA000196-030,0.1539,,mg/L,0.4,0.0194,-0.0063,0.0193,0.0194,0.0194
,SA000196-031,0.3635,,mg/L,0.8,0.0459,-0.0065,0.0456,0.0463,0.0459
,PATRON,0.5084,,mg/L,1.5,0.0149,-0.0078,0.0146,0.0149,0.0151
,SA000196-032,0.6138,,mg/L,1.8,0.0779,-0.0075,0.0796,0.0773,0.077
,SA000197-012,0.0443,,mg/L,3.5,0.0056,-0.0078,0.0056,0.0053,0.0057
,SA000197-013,1.0276,,mg/L,2.8,0.1313,-0.0073,0.1286,0.1297,0.1355
,SA000197-014,0.5696,,mg/L,1.6,0.0724,-0.0072,0.0736,0.0725,0.0712
,SA000197-015,0.5758,,mg/L,3.4,0.0731,-0.0078,0.076,0.0721,0.0713
,PATRON,0.514,,mg/L,2.5,0.015,-0.0081,0.0152,0.0146,0.0153
,BLANCO,-0.01,,mg/L,>100,-0.0003,-0.0088,-0.0008,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,1,0.0045,-0.005,0.0046,0.0045,0.0045
,SA000197-016,0.0757,,mg/L,5.3,0.0095,-0.0087,0.0089,0.0098,0.0097
,SA000197-017,0.2628,,mg/L,1.9,0.0331,-0.009,0.0336,0.0334,0.0324
,SA000197-018,0.4835,,mg/L,2,0.0613,-0.009,0.062,0.062,0.0599
,SA000197-021,0.3979,,mg/L,2.5,0.0454,0.0002,0.0441,0.0463,0.0458
,SA000198-028,0.1415,,mg/L,1.8,0.0178,-0.0091,0.0176,0.0182,0.0176
,PATRON,0.4829,,mg/L,3.1,0.0141,-0.0093,0.0146,0.0141,0.0137
,SA000198-029,0.2097,,mg/L,2.7,0.0264,-0.0093,0.0258,0.0272,0.0262
,SA000198-030,0.2431,,mg/L,3.9,0.0306,-0.009,0.0294,0.0318,0.0306
,SA000198-031,0.3989,,mg/L,1.9,0.0456,0.0002,0.0449,0.0453,0.0466
,SA000198-032,0.2788,,mg/L,1.5,0.0351,-0.0087,0.0357,0.0346,0.0351
,SA000199-001,0.2557,,mg/L,1.7,0.0324,-0.0088,0.032,0.0321,0.033
,PATRON,0.4797,,mg/L,2.4,0.014,-0.0098,0.0144,0.014,0.0137
,BLANCO,-0.0083,,mg/L,>100,-0.0002,-0.0094,-0.0006,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,7.5,0.0049,-0.0057,0.005,0.0045,0.0053
,SA000199-002,0.781,,mg/L,0.8,0.0994,-0.0088,0.0986,0.0993,0.1002
,SA000199-004,0.0934,,mg/L,3.1,0.0117,-0.0089,0.0119,0.0113,0.012
,SA000199-005,0.1178,,mg/L,25.3,0.0148,-0.0099,0.0173,0.0166,0.0105
,SA000199-006,0.0935,,mg/L,1,0.0118,-0.0094,0.0119,0.0117,0.0117
,SA000199-007,0.1519,,mg/L,2.3,0.0192,-0.0099,0.0188,0.0196,0.0191
,PATRON,0.512,,mg/L,0.3,0.0135,0.0002,0.0135,0.0135,0.0135
,SA000199-008,0.0909,,mg/L,5.1,0.0103,0.0002,0.0101,0.0099,0.0109
,PATRON,0.5147,,mg/L,4.7,0.0136,0.0001,0.014,0.0138,0.0128
,BLANCO,-0.013,,mg/L,39.4,-0.0003,0.0003,-0.0002,-0.0004,-0.0004
,BLANCO REACTIVO,0,,mg/L,8.5,0.006,-0.0067,0.0065,0.0059,0.0055
