"Analyst",""
"Date Started","10/5/2025 12:12 AM  GMT: 10/5/2025 7:12 AM"
"Worksheet","LC005491_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/5/2025","12:20:34 AM","PATRON",0.8922,"","mg/L",0.6
"10/5/2025","12:20:46 AM","BLANCO",0.0037,"","mg/L",">100"
"10/5/2025","12:20:56 AM","REAGENT BLANK",0.0000,"","mg/L",68.1
"10/5/2025","12:21:14 AM","LC005491-001",0.0039,"","mg/L",21.0
"10/5/2025","12:21:24 AM","LC005491-002",0.0035,"","mg/L",37.5
"10/5/2025","12:21:34 AM","LC005491-003",0.0092,"","mg/L",3.8
"10/5/2025","12:21:44 AM","LC005491-004",0.0480,"","mg/L",0.8
"10/5/2025","12:21:52 AM","LC005491-005",0.0300,"","mg/L",1.8
"10/5/2025","12:22:02 AM","LC005491-006",0.0249,"","mg/L",3.5
"10/5/2025","12:22:12 AM","PATRON",0.9032,"","mg/L",1.1
"10/5/2025","12:22:24 AM","LC005491-007",0.0171,"","mg/L",6.0
"10/5/2025","12:22:32 AM","LC005491-008",0.2776,"","mg/L",0.8
"10/5/2025","12:22:42 AM","LC005491-009",0.1023,"","mg/L",0.6
"10/5/2025","12:22:52 AM","LC005491-010",0.2200,"","mg/L",0.4
"10/5/2025","12:23:00 AM","LC005491-011",0.0096,"","mg/L",2.9
"10/5/2025","12:23:10 AM","LC005491-012",1.0406,"","mg/L",0.6
"10/5/2025","12:23:20 AM","PATRON",0.9065,"","mg/L",0.8
"10/5/2025","12:23:30 AM","LC005491-013",0.2356,"","mg/L",0.6
"10/5/2025","12:23:40 AM","LC005491-014",0.0033,"","mg/L",17.6
"10/5/2025","12:23:50 AM","LC005491-015",0.0628,"","mg/L",0.6
"10/5/2025","12:24:00 AM","LC005491-016",0.1248,"","mg/L",0.9
"10/5/2025","12:24:08 AM","LC005491-017",0.1755,"","mg/L",0.5
"10/5/2025","12:24:18 AM","LC005491-018",0.1332,"","mg/L",0.8
"10/5/2025","12:24:30 AM","PATRON",0.9038,"","mg/L",0.5
"10/5/2025","12:24:40 AM","LC005491-019",0.7200,"","mg/L",0.1
"10/5/2025","12:24:46 AM","LC005491-020","OVER","R","mg/L",0.0
"10/5/2025","12:24:56 AM","LC005491-021",0.3790,"","mg/L",0.8
"10/5/2025","12:25:06 AM","LC005491-022",0.1618,"","mg/L",0.4
"10/5/2025","12:25:16 AM","LC005491-023",0.0079,"","mg/L",11.8
"10/5/2025","12:25:24 AM","PATRON",0.0381,"","mg/L",">100"
"10/5/2025","12:25:24 AM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"10/5/2025","12:27:26 AM","LC005491-020",1.6530,"","mg/L",0.6
"10/5/2025","12:27:26 AM","LC005491-021","","","mg/L",""
