"Analista","samuel"
"Fecha de inicio","10/22/2023 3:25 AM  GMT: 10/22/2023 10:25 AM"
"Hoja de trabajo","LC001450_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/22/2023","3:39:48 AM","PATRON",0.9132,"","mg/L"
"10/22/2023","3:40:04 AM","BLANCO",0.0084,"","mg/L"
"10/22/2023","3:40:16 AM","BLANCO REACTIVO REAG",0.0068,"","mg/L"
"10/22/2023","3:40:28 AM","LC001450-001",0.0812,"","mg/L"
"10/22/2023","3:40:38 AM","LC001450-002",0.3182,"","mg/L"
"10/22/2023","3:40:50 AM","LC001450-003",1.3529,"","mg/L"
"10/22/2023","3:41:00 AM","LC001450-004",1.3419,"","mg/L"
"10/22/2023","3:42:34 AM","LC001450-005",0.1201,"","mg/L"
"10/22/2023","3:42:46 AM","LC001450-006",0.5531,"","mg/L"
"10/22/2023","3:44:16 AM","PATRON",0.8952,"","mg/L"
"10/22/2023","3:44:30 AM","LC001450-007",1.3486,"","mg/L"
"10/22/2023","3:44:42 AM","LC001450-008",0.5803,"","mg/L"
"10/22/2023","3:44:52 AM","LC001450-009",1.0742,"","mg/L"
"10/22/2023","3:44:58 AM","LC001450-010","OVER","R","mg/L"
"10/22/2023","3:45:06 AM","LC001450-011","OVER","R","mg/L"
"10/22/2023","3:45:14 AM","LC001450-012","OVER","R","mg/L"
"10/22/2023","3:45:30 AM","PATRON",0.8911,"","mg/L"
"10/22/2023","3:45:44 AM","LC001450-013",1.5137,"","mg/L"
"10/22/2023","3:45:54 AM","LC001450-014",1.2701,"","mg/L"
"10/22/2023","3:46:00 AM","LC001450-015","OVER","R","mg/L"
"10/22/2023","3:46:12 AM","LC001450-016",0.0029,"","mg/L"
"10/22/2023","3:46:24 AM","LC001450-017",0.7366,"","mg/L"
"10/22/2023","3:46:34 AM","LC001450-018","OVER","R","mg/L"
"10/22/2023","3:46:50 AM","PATRON",0.9127,"","mg/L"
"10/22/2023","3:47:04 AM","LC001450-019",1.5769,"","mg/L"
"10/22/2023","3:47:20 AM","LC001450-020",0.0059,"","mg/L"
"10/22/2023","3:47:32 AM","LC001450-021",0.9520,"","mg/L"
"10/22/2023","3:47:42 AM","LC001450-022",0.5126,"","mg/L"
"10/22/2023","3:47:52 AM","LC001450-023",1.0647,"","mg/L"
"10/22/2023","3:48:04 AM","LC001450-024",0.0084,"","mg/L"
"10/22/2023","3:48:18 AM","PATRON",0.8906,"","mg/L"
"10/22/2023","3:48:18 AM","PATRON","","","mg/L"

"Método: Au AU ALTO (Llama)"


"10/22/2023","4:06:24 AM","LC001450-010",2.9565,"","mg/L"
"10/22/2023","4:06:36 AM","LC001450-011",6.8549,"","mg/L"
"10/22/2023","4:06:56 AM","LC001450-012",4.3228,"","mg/L"
"10/22/2023","4:07:06 AM","LC001450-015",1.9854,"","mg/L"
"10/22/2023","4:07:18 AM","LC001450-018",1.8280,"","mg/L"
"10/22/2023","4:07:18 AM","PATRON","","","mg/L"
