Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.730
Cabeza puntual retorno,Untitled 000,1.718
Celda #(F1+F2),Untitled 000,1.870
Puntual Noroeste,Untitled 000,1.816
Barren Patios,Untitled 000,1.279
Tubo 3,Untitled 000,1.630
Comp. Cola Columna,Untitled 000,1.337
Barren,Untitled 000,1.286
Celda # 11-A,Untitled 000,0.176
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,1.033
Celda # 6-F2,Untitled 000,0.046
Celda #5-9,Untitled 000,0.220
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.172
NE Tubo 4,Untitled 000,4.081
NE Tubo 5,Untitled 000,1.839
NE Tubo 6,Untitled 000,0.293
NE Tubo 7,Untitled 000,2.047
Especial 1,Untitled 000,0.053
Especial 2,Untitled 000,0.064
Especial 3,Untitled 000,0.127
Especial 4,Untitled 000,0.413
Especial 5,Untitled 000,0.057
