Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.221
Comp. Cola Columna,Untitled 000,0.954
Barren,Untitled 000,0.927
Cabeza puntual retorno,Untitled 000,1.203
Celda # 11-A,Untitled 000,0.12
Celda # 11-B,Untitled 000,2.689
Celda # 11-C,Untitled 000,0.806
Celda # 6-F2,Untitled 000,0.142
Celda #5-9,Untitled 000,0.041
Celda #(F1+F2),Untitled 000,1.072
NE Tubo 1,Untitled 000,0.961
NE Tubo 2,Untitled 000,0.582
NE Tubo 4,Untitled 000,1.778
NE Tubo 5,Untitled 000,1.317
NE Tubo 6,Untitled 000,0.277
NE Tubo 7,Untitled 000,1.204
Puntual Noroeste,Untitled 000,1.107
Barren Patios,Untitled 000,0.912
Tubo 3,Untitled 000,1.931
Especial 1,Untitled 000,0.09
Especial 2,Untitled 000,0.06
Especial 3,Untitled 000,0.084
Especial 4,Untitled 000,0.097
Especial 5,Untitled 000,0.081
Especial 6,Untitled 000,0.356
