Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.297
Comp. Cola Columna,Untitled 000,1.005
Barren,Untitled 000,1.026
Cabeza puntual retorno,Untitled 000,1.315
Celda # 11-A,Untitled 000,0.065
Celda # 11-B,Untitled 000,0.037
Celda # 11-C,Untitled 000,0.154
Celda # 6-F2,Untitled 000,0.041
Celda #5-9,Untitled 000,0.099
Celda #(F1+F2),Untitled 000,1.310
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.270
NE Tubo 4,Untitled 000,2.844
NE Tubo 5,Untitled 000,1.678
NE Tubo 6,Untitled 000,0.195
NE Tubo 7,Untitled 000,1.493
Puntual Noroeste,Untitled 000,1.346
Barren Patios,Untitled 000,0.903
Tubo 3,Untitled 000,1.061
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.024
Especial 3,Untitled 000,0.054
Especial 4,Untitled 000,0.062
Especial 5,Untitled 000,0.047
