"Analyst","CD"
"Date Started","5/3/2025 11:42 PM  GMT: 5/4/2025 6:42 AM"
"Worksheet","LC004380_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/3/2025","11:46:44 PM","PATRON",0.9144,"","mg/L",0.8
"5/3/2025","11:46:56 PM","BLANCO",0.0038,"","mg/L",61.3
"5/3/2025","11:47:06 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"5/3/2025","11:47:22 PM","LC004380-001",0.2575,"","mg/L",0.8
"5/3/2025","11:47:34 PM","LC004380-002",0.0029,"","mg/L",96.1
"5/3/2025","11:47:46 PM","LC004380-003",0.0990,"","mg/L",1.1
"5/3/2025","11:47:58 PM","LC004380-004",0.1176,"","mg/L",1.6
"5/3/2025","11:48:10 PM","LC004380-005",0.1248,"","mg/L",0.6
"5/3/2025","11:48:22 PM","LC004380-006",0.3330,"","mg/L",0.5
"5/3/2025","11:48:36 PM","PATRON",0.9003,"","mg/L",0.7
"5/3/2025","11:48:50 PM","LC004380-007",0.4756,"","mg/L",0.7
"5/3/2025","11:49:02 PM","LC004380-008",0.0831,"","mg/L",1.0
"5/3/2025","11:49:12 PM","LC004380-009",0.0546,"","mg/L",3.2
"5/3/2025","11:49:26 PM","LC004380-010",0.9425,"","mg/L",0.5
"5/3/2025","11:49:38 PM","LC004380-011",0.2342,"","mg/L",1.4
"5/3/2025","11:49:50 PM","LC004380-012",0.3527,"","mg/L",0.2
"5/3/2025","11:50:04 PM","PATRON",0.9006,"","mg/L",0.5
"5/3/2025","11:50:18 PM","LC004380-013",0.0036,"","mg/L",23.0
"5/3/2025","11:50:30 PM","LC004380-014",0.0889,"","mg/L",2.2
"5/3/2025","11:50:42 PM","LC004380-015",0.0961,"","mg/L",0.6
"5/3/2025","11:50:52 PM","LC004380-016",0.0037,"","mg/L",29.5
"5/3/2025","11:51:06 PM","LC004380-017",0.1364,"","mg/L",1.4
"5/3/2025","11:51:20 PM","LC004380-018",0.5367,"","mg/L",0.5
"5/3/2025","11:51:34 PM","PATRON",0.8999,"","mg/L",1.4
"5/3/2025","11:51:46 PM","LC004380-019",0.1250,"","mg/L",0.2
"5/3/2025","11:51:58 PM","LC004380-021",0.8600,"","mg/L",1.4
"5/3/2025","11:52:06 PM","LC004380-022","OVER","R","mg/L",0.0
"5/3/2025","11:52:20 PM","LC004380-023",0.0756,"","mg/L",2.9
"5/3/2025","11:52:30 PM","LC004380-024",0.0955,"","mg/L",1.0
"5/3/2025","11:52:46 PM","PATRON",0.9036,"","mg/L",0.4
"5/4/2025","1:26:38 AM","LC004380-020",0.0945,"","mg/L",0.8
"5/4/2025","1:27:38 AM","BLANCO","","","mg/L",""
"5/4/2025","1:27:44 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"5/3/2025","11:59:56 PM","LC004380-022",1.7413,"","mg/L",0.5
"5/3/2025","11:59:56 PM","BLANCO","","","mg/L",""
