Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.523
Cabeza puntual retorno,Untitled 000,0.525
Celda #(F1+F2),Untitled 000,0.506
Puntual Noroeste,Untitled 000,0.32
Tubo 3,Untitled 000,0.509
NE Tubo 2,Untitled 000,0.118
NE Tubo 4,Untitled 000,0.339
Especial 1,Untitled 000,0.032
Especial 2,Untitled 000,0.035
Especial 3,Untitled 000,0.166
Especial 4,Untitled 000,0.578
Especial 5,Untitled 000,0.04
Comp. Cola Columna,Untitled 000,0.434
Barren,Untitled 000,0.455
Barren Patios,Untitled 000,0.448
NE Tubo 1,Untitled 000,0.028
NE Tubo 5,Untitled 000,0.102
NE Tubo 6,Untitled 000,0.111
NE Tubo 7,Untitled 000,0.342
Celda # 11-A,Untitled 000,0.204
Celda # 11-B,Untitled 000,0.296
Celda # 11-C,Untitled 000,0.024
Celda # 6-F2,Untitled 000,0.582
Celda #5-9,Untitled 000,0.022
