Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.061
Cabeza puntual retorno,Au 242.80,0.059
Celda #(F1+F2),Au 242.80,0.065
Puntual Noroeste,Au 242.80,0.053
Tubo 3,Au 242.80,0.031
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.007
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.007
Celda #5-9,Au 242.80,0.028
NE Tubo 1,Au 242.80,0.247
NE Tubo 2,Au 242.80,0.111
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.032
NE Tubo 6,Au 242.80,0.035
NE Tubo 7,Au 242.80,0.017
Barren Patios,Au 242.80,0.002
Especial 1,Au 242.80,0.02
Especial 2,Au 242.80,0.039
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.011
Columna #1,Au 242.80,0.046
Columna #2,Au 242.80,0.031
Columna #3,Au 242.80,0.022
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.008
