Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.056
Celda # 11-A,Au 242.80,0.095
Celda #5-9,Au 242.80,0.079
Celda #(F1+F2),Au 242.80,0.051
NE Tubo 2,Au 242.80,0.079
Especial 1,Au 242.80,0.09
Especial 2,Au 242.80,0.078
Especial 3,Au 242.80,0.048
Especial 5,Au 242.80,0.091
Tubo 3,Au 242.80,0.049
Cabeza puntual retorno,Au 242.80,0.057
Celda # 11-B,Au 242.80,0.044
Celda # 11-C,Au 242.80,0.017
Celda # 6-F2,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.013
NE Tubo 4,Au 242.80,0.043
NE Tubo 5,Au 242.80,0.028
NE Tubo 6,Au 242.80,0.023
NE Tubo 7,Au 242.80,0.022
Especial 4,Au 242.80,0.009
Especial 6,Au 242.80,0.007
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.013
Barren Patios,Au 242.80,0.015
Puntual Noroeste,Au 242.80,0.055
