Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.178
Cabeza puntual retorno,Ag 328.07,0.183
Celda #(F1+F2),Ag 328.07,0.185
Puntual Noroeste,Ag 328.07,0.209
Tubo 3,Ag 328.07,0.287
Comp. Cola Columna,Ag 328.07,0.140
Barren,Ag 328.07,0.152
Celda # 11-A,Ag 328.07,0.036
Celda # 11-B,Ag 328.07,0.035
Celda # 11-C,Ag 328.07,0.037
Celda # 6-F2,Ag 328.07,0.294
Celda #5-9,Ag 328.07,0.101
NE Tubo 1,Ag 328.07,0.991
NE Tubo 2,Ag 328.07,0.062
NE Tubo 4,Ag 328.07,0.062
NE Tubo 5,Ag 328.07,0.035
NE Tubo 6,Ag 328.07,0.029
NE Tubo 7,Ag 328.07,0.182
Barren Patios,Ag 328.07,0.149
Especial 1,Ag 328.07,0.087
Especial 2,Ag 328.07,0.137
Especial 3,Ag 328.07,0.052
Especial 4,Ag 328.07,0.043
Especial 5,Ag 328.07,0.086
