Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.095
Cabeza puntual retorno,Au 242.80,0.098
Celda #(F1+F2),Au 242.80,0.104
Puntual Noroeste,Au 242.80,0.133
Tubo 3,Au 242.80,0.156
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.09
Especial 1,Au 242.80,0.053
Especial 2,Au 242.80,0.034
Especial 3,Au 242.80,0.011
Especial 4,Au 242.80,0.011
Especial 5,Au 242.80,0.024
Columna #1,Au 242.80,0.051
Columna #2,Au 242.80,0.027
Columna #3,Au 242.80,0.015
Columna #4,Au 242.80,0.007
Columna #5,Au 242.80,0.005
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.009
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.086
NE Tubo 5,Au 242.80,0.011
NE Tubo 6,Au 242.80,0.012
NE Tubo 7,Au 242.80,0.344
Celda # 11-A,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.038
Celda # 11-C,Au 242.80,0.008
Celda #5-9,Au 242.80,0.033
