Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.669
Comp. Cola Columna,Untitled 000,0.336
Barren,Untitled 000,0.332
Cabeza puntual retorno,Untitled 000,0.665
Columna #1,Untitled 000,0.598
Columna #2,Untitled 000,0.526
Columna #3,Untitled 000,0.539
Columna #4,Untitled 000,0.451
Columna #5,Untitled 000,0.361
Celda # 11-A,Untitled 000,1.546
Celda # 11-B,Untitled 000,0.059
Celda # 11-C,Untitled 000,0.045
Celda #5-9,Untitled 000,1.634
Celda #(F1+F2),Untitled 000,0.228
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.426
NE Tubo 4,Untitled 000,0.264
NE Tubo 5,Untitled 000,0.076
NE Tubo 6,Untitled 000,0.039
NE Tubo 7,Untitled 000,0.43
Puntual Noroeste,Untitled 000,0.175
Barren Patios,Untitled 000,0.399
Tubo 3,Untitled 000,0.125
Especial 1,Untitled 000,4.527
Especial 2,Untitled 000,0.185
Especial 3,Untitled 000,2.819
Especial 4,Untitled 000,5.013
Especial 5,Untitled 000,0.949
