Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.350
Cabeza puntual retorno,Untitled 000,0.341
Celda #(F1+F2),Untitled 000,0.360
Puntual Noroeste,Untitled 000,0.343
Tubo 3,Untitled 000,0.357
Comp. Cola Columna,Untitled 000,0.249
Barren,Untitled 000,0.257
Celda # 11-A,Untitled 000,0.344
Celda # 11-B,Untitled 000,0.143
Celda # 11-C,Untitled 000,0.083
Celda # 6-F2,Untitled 000,0.024
Celda #5-9,Untitled 000,0.024
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.108
NE Tubo 4,Untitled 000,0.525
NE Tubo 5,Untitled 000,0.220
NE Tubo 6,Untitled 000,0.185
NE Tubo 7,Untitled 000,0.338
Barren Patios,Untitled 000,0.232
Especial 1,Untitled 000,0.030
Especial 2,Untitled 000,0.028
Especial 3,Untitled 000,0.054
Especial 4,Untitled 000,0.310
Especial 5,Untitled 000,0.024
