Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.987
Comp. Cola Columna,Untitled 000,0.722
Barren,Untitled 000,0.699
Cabeza puntual retorno,Untitled 000,0.936
Celda # 11-A,Untitled 000,2.224
Celda # 11-B,Untitled 000,0.132
Celda # 11-C,Untitled 000,0.058
Celda #5-9,Untitled 000,0.045
Celda #(F1+F2),Untitled 000,0.727
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.564
NE Tubo 4,Untitled 000,1.224
NE Tubo 5,Untitled 000,1.422
NE Tubo 6,Untitled 000,1.437
NE Tubo 7,Untitled 000,0.543
Puntual Noroeste,Untitled 000,0.902
Barren Patios,Untitled 000,0.604
Tubo 3,Untitled 000,0.535
Especial 1,Untitled 000,0.105
Especial 2,Untitled 000,0.088
Especial 3,Untitled 000,0.328
Especial 4,Untitled 000,0.294
Especial 5,Untitled 000,0.126
Especial 6,Untitled 000,0.064
Columna #1,Untitled 000,0.872
Columna #2,Untitled 000,0.753
Columna #3,Untitled 000,0.624
Columna #4,Untitled 000,0.921
Columna #5,Untitled 000,0.783
