Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.047
Cabeza puntual retorno,Au 242.80,0.046
Celda #(F1+F2),Au 242.80,0.047
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.002
Celda # 11-A,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.033
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.039
NE Tubo 4,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.02
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.028
Barren Patios,Au 242.80,0.004
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.057
Especial 3,Au 242.80,0.01
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.122
Columna #1,Au 242.80,0.03
Columna #2,Au 242.80,0.021
Columna #3,Au 242.80,0.014
Columna #4,Au 242.80,0.007
Columna #5,Au 242.80,0.002
