"Analista",""
"Fecha de inicio","9/9/2023 1:07 AM  GMT: 9/9/2023 8:07 AM"
"Hoja de trabajo","LC001176_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"9/9/2023","1:20:52 AM","PATRON",0.8851,"","mg/L"
"9/9/2023","1:21:36 AM","BLANCO",-0.0019,"","mg/L"
"9/9/2023","1:21:50 AM","BLANCO REACTIVO REAG",0.0467,"","mg/L"
"9/9/2023","1:22:06 AM","LC001176-001",0.4735,"","mg/L"
"9/9/2023","1:22:18 AM","LC001176-002","OVER","R","mg/L"
"9/9/2023","1:22:36 AM","LC001176-003",0.2644,"","mg/L"
"9/9/2023","1:22:50 AM","LC001176-004","OVER","R","mg/L"
"9/9/2023","1:23:06 AM","LC001176-005","OVER","R","mg/L"
"9/9/2023","1:23:18 AM","LC001176-006","OVER","R","mg/L"
"9/9/2023","1:23:36 AM","PATRON",0.9162,"","mg/L"
"9/9/2023","1:24:00 AM","LC001176-007",1.3515,"","mg/L"
"9/9/2023","1:24:18 AM","LC001176-008",0.8588,"","mg/L"
"9/9/2023","1:24:32 AM","LC001176-009","OVER","R","mg/L"
"9/9/2023","1:24:50 AM","LC001176-010",0.0058,"","mg/L"
"9/9/2023","1:25:00 AM","LC001176-011","OVER","R","mg/L"
"9/9/2023","1:25:14 AM","LC001176-012","OVER","R","mg/L"
"9/9/2023","1:25:32 AM","PATRON",0.9273,"","mg/L"
"9/9/2023","1:25:50 AM","LC001176-013",0.5660,"","mg/L"
"9/9/2023","1:26:06 AM","LC001176-014",1.3129,"","mg/L"
"9/9/2023","1:26:24 AM","LC001176-015",1.3958,"","mg/L"
"9/9/2023","1:26:38 AM","LC001176-016","OVER","R","mg/L"
"9/9/2023","1:27:10 AM","LC001176-018",0.8050,"","mg/L"
"9/9/2023","1:28:04 AM","LC001176-017",1.0661,"","mg/L"
"9/9/2023","1:28:24 AM","PATRON",0.8871,"","mg/L"
"9/9/2023","1:28:42 AM","LC001176-019",0.4969,"","mg/L"
"9/9/2023","1:29:02 AM","LC001176-020",0.0892,"","mg/L"
"9/9/2023","1:29:14 AM","LC001176-021",0.1493,"","mg/L"
"9/9/2023","1:29:28 AM","LC001176-022",0.1387,"","mg/L"
"9/9/2023","1:29:44 AM","LC001176-023",0.3660,"","mg/L"
"9/9/2023","1:30:00 AM","LC001176-024",0.0177,"","mg/L"
"9/9/2023","1:30:20 AM","PATRON",0.9093,"","mg/L"
"9/9/2023","1:30:38 AM","LC001176-025",0.1206,"","mg/L"
"9/9/2023","1:30:54 AM","PATRON",0.9172,"","mg/L"
"9/9/2023","1:31:14 AM","BLANCO",0.0802,"","mg/L"
"9/9/2023","1:31:24 AM","BLANCO REACTIVO REAG",0.0684,"","mg/L"
"9/9/2023","1:31:24 AM","ESP SE-PLT-AL12-486675","","","mg/L"

"Método: Au AU ALTO (Llama)"


"9/9/2023","1:37:14 AM","LC001176-002",1.6889,"","mg/L"
"9/9/2023","1:37:32 AM","LC001176-004",3.0399,"","mg/L"
"9/9/2023","1:37:52 AM","LC001176-005",2.9302,"","mg/L"
"9/9/2023","1:38:08 AM","LC001176-006",1.6881,"","mg/L"
"9/9/2023","1:38:28 AM","LC001176-009",2.9310,"","mg/L"
"9/9/2023","1:38:46 AM","LC001176-011",2.9006,"","mg/L"
"9/9/2023","1:39:02 AM","LC001176-012",5.0362,"","mg/L"
"9/9/2023","1:39:22 AM","LC001176-016",3.0445,"","mg/L"
"9/9/2023","1:39:22 AM","ESP SE-PLT-AL12-486675","","","mg/L"
