Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.087
Cabeza puntual retorno,Au 242.80,0.09
Celda #(F1+F2),Au 242.80,0.098
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.019
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.015
Celda #5-9,Au 242.80,0.023
NE Tubo 1,Au 242.80,0.026
NE Tubo 2,Au 242.80,0.04
NE Tubo 4,Au 242.80,0.099
NE Tubo 5,Au 242.80,0.073
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.084
Puntual Noroeste,Au 242.80,0.102
Barren Patios,Au 242.80,0.005
Tubo 3,Au 242.80,0.17
Especial 1,Au 242.80,0.068
Especial 2,Au 242.80,0.041
Especial 3,Au 242.80,0.065
Especial 4,Au 242.80,0.06
Especial 5,Au 242.80,0.041
