Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.131
Comp. Cola Columna,Au 242.80,0.015
Barren,Au 242.80,0.028
Cabeza puntual retorno,Au 242.80,0.129
Celda # 11-A,Au 242.80,0.021
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.151
Celda #5-9,Au 242.80,0.512
Celda # 6-F2,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.107
NE Tubo 1,Au 242.80,0.142
NE Tubo 2,Au 242.80,0.089
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.033
Puntual Noroeste,Au 242.80,0.117
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.149
Especial 1,Au 242.80,0.351
Especial 2,Au 242.80,0.358
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.414
