Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.923
Comp. Cola Columna,Untitled 000,0.821
Barren,Untitled 000,0.808
Cabeza puntual retorno,Untitled 000,0.905
Celda # 11-A,Untitled 000,1.285
Celda # 11-B,Untitled 000,0.067
Celda # 11-C,Untitled 000,0.018
Celda # 6-F2,Untitled 000,0.057
Celda #5-9,Untitled 000,1.665
Celda #(F1+F2),Untitled 000,0.821
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.622
NE Tubo 4,Untitled 000,0.203
NE Tubo 5,Untitled 000,0.037
NE Tubo 6,Untitled 000,0.014
NE Tubo 7,Untitled 000,0.409
Puntual Noroeste,Untitled 000,0.776
Barren Patios,Untitled 000,0.767
Tubo 3,Untitled 000,0.934
Especial 1,Untitled 000,0.771
Especial 2,Untitled 000,0.702
Especial 3,Untitled 000,0.124
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,1.019
