Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.213
Comp. Cola Columna,Untitled 000,0.162
Barren,Untitled 000,0.144
Cabeza puntual retorno,Untitled 000,0.2
Columna #1,Untitled 000,0.2
Columna #2,Untitled 000,0.195
Columna #3,Untitled 000,0.181
Columna #4,Untitled 000,0.164
Columna #5,Untitled 000,0.143
Celda # 11-A,Untitled 000,0.028
Celda # 11-B,Untitled 000,0.025
Celda # 11-C,Untitled 000,0.019
Celda #5-9,Untitled 000,0.122
Celda #(F1+F2),Untitled 000,0.199
ESPECIAL1,Untitled 000,0.031
ESPECIAL2,Untitled 000,0.034
ESPECIAL3,Untitled 000,0.043
ESPECIAL4,Untitled 000,0.041
ESPECIAL 5,Untitled 000,0.038
