"Analista","EVE"
"Fecha de inicio","17/01/2026 09:55 p. m.  GMT: 18/01/2026 04:55 a. m."
"Hoja de trabajo","LC006177"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"17/01/2026","10:16:54 p. m.","PATRON",0.9225,"","mg/L",0.6
"17/01/2026","10:17:08 p. m.","BLANCO",0.0019,"","mg/L",">100"
"17/01/2026","10:17:20 p. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"17/01/2026","10:17:34 p. m.","LC006177-001",0.1364,"","mg/L",1.2
"17/01/2026","10:17:50 p. m.","LC006177-002",0.0004,"","mg/L",">100"
"17/01/2026","10:18:04 p. m.","LC006177-003",0.0640,"","mg/L",0.6
"17/01/2026","10:18:20 p. m.","LC006177-004",0.0346,"","mg/L",3.9
"17/01/2026","10:18:36 p. m.","LC006177-005",0.1059,"","mg/L",0.5
"17/01/2026","10:18:54 p. m.","LC006177-006",0.0892,"","mg/L",0.6
"17/01/2026","10:19:10 p. m.","PATRON",0.9033,"","mg/L",0.3
"17/01/2026","10:19:34 p. m.","LC006177-007",0.0951,"","mg/L",1.2
"17/01/2026","10:19:48 p. m.","LC006177-008",0.0022,"","mg/L",21.0
"17/01/2026","10:20:02 p. m.","LC006177-009",0.0787,"","mg/L",2.1
"17/01/2026","10:20:18 p. m.","LC006177-010",0.2921,"","mg/L",0.8
"17/01/2026","10:20:34 p. m.","LC006177-011",0.4644,"","mg/L",1.2
"17/01/2026","10:20:54 p. m.","PATRON",0.9055,"","mg/L",0.7
"17/01/2026","10:21:10 p. m.","BLANCO",0.0001,"","mg/L",">100"
"17/01/2026","10:21:24 p. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"17/01/2026","10:21:24 p. m.","","","","mg/L",""
