"Analista","JGS"
"Fecha de inicio","12:00 a. m. 14/02/2023"
"Hoja de trabajo","Sa000361_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0159,"","mg/L",1.4,0.1290,0.1286,0.1311,0.1274
"Ag","BLANCO",-0.0017,"","mg/L",">100",-0.0002,-0.0007,0.0002,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",62.5,-0.0007,-0.0002,-0.0010,-0.0009
"Ag","SA000361-001",0.7567,"","mg/L",9.1,0.0039,0.0035,0.0041,0.0041
"Ag","SA000361-002",1.7608,"","mg/L",2.2,0.0094,0.0096,0.0092,0.0093
"Ag","SA000361-003",1.7517,"","mg/L",2.0,0.0090,0.0089,0.0092,0.0089
"Ag","SA000361-004",-0.0987,"","mg/L",">100",-0.0005,0.0001,-0.0010,-0.0006
"Ag","SA000361-005",0.2425,"","mg/L",4.5,0.0012,0.0013,0.0012,0.0013
"Ag","PATRON",0.9898,"","mg/L",1.9,0.1258,0.1251,0.1284,0.1237
"Ag","SA000361-006",15.8093,"","mg/L",1.5,0.0814,0.0820,0.0822,0.0800
"Ag","SA000361-007",2.1072,"","mg/L",2.9,0.0110,0.0107,0.0111,0.0113
"Ag","SA000361-008",2.1093,"","mg/L",5.6,0.0109,0.0104,0.0116,0.0106
"Ag","PATRON",1.0027,"","mg/L",0.9,0.1274,0.1286,0.1274,0.1262
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,-0.0001,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",34.5,-0.0005,-0.0007,-0.0003,-0.0006
