Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.069
Cabeza puntual retorno,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.079
Tubo 3,Au 242.80,0.134
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.007
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.01
Celda # 6-F2,Au 242.80,0.027
Celda #5-9,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.028
NE Tubo 5,Au 242.80,0.027
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.034
Barren Patios,Au 242.80,0.008
Especial 1,Au 242.80,0.097
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.02
Especial 5,Au 242.80,0.042
Especial 4,Au 242.80,0.017
