Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.432
Cabeza puntual retorno,Untitled 000,0.427
Celda #(F1+F2),Untitled 000,0.410
Puntual Noroeste,Untitled 000,0.232
Tubo 3,Untitled 000,0.234
Comp. Cola Columna,Untitled 000,0.168
Barren,Untitled 000,0.191
Celda # 11-A,Untitled 000,0.335
Celda # 11-B,Untitled 000,0.060
Celda # 11-C,Untitled 000,0.099
Celda # 6-F2,Untitled 000,2.877
Celda #5-9,Untitled 000,0.086
NE Tubo 1,Untitled 000,1.895
NE Tubo 2,Untitled 000,0.213
NE Tubo 4,Untitled 000,0.087
NE Tubo 5,Untitled 000,0.013
NE Tubo 6,Untitled 000,0.243
NE Tubo 7,Untitled 000,0.068
Barren Patios,Untitled 000,0.140
Especial 1,Untitled 000,0.015
Especial 2,Untitled 000,0.015
Especial 3,Untitled 000,0.011
Especial 4,Untitled 000,0.016
Especial 5,Untitled 000,0.130
